sample_id,value
3285,-1.5173045732080868e-05
3286,-6.423548255115718e-05
3287,-0.00011161439847201038
3288,-5.207673739641887e-06
3289,-7.446988187730292e-05
3290,1.3871327973902369e-06
3291,9.987969379872059e-05
3292,2.197824455797658e-05
3293,2.1678149048239e-05
3294,-0.00021754633076488978
3295,-7.522616973146809e-05
3296,0.00010629716860130405
3297,-8.483834639191602e-05
3298,1.1976424045860796e-05
3299,-0.0001825812649913131
3300,7.338306400924876e-06
3301,7.174922227859484e-05
3302,-0.00021225420748814946
3303,-1.4069873094558623e-05
3304,-6.904380973428483e-05
3305,-7.619802821427534e-05
3306,0.0001539356932044017
3307,-8.576474748551833e-05
3308,2.0626072399318005e-05
3309,1.4767195191234357e-05
3310,0.00015949406260624524
3311,0.00015477260127663622
3312,1.0244723130017553e-05
3313,-7.639692667871691e-05
3314,-9.196662977337874e-05
3315,1.3042884040623895e-05
3316,-8.575463946908678e-05
3317,-9.558077249675979e-05
3318,-4.207679703831644e-05
3319,-0.0001666970547288653
3320,1.172208040952677e-05
3321,1.976855080574754e-05
3322,-3.3383044321089986e-05
3323,1.4583586715161781e-05
3324,7.576211411505952e-05
3325,1.7903457768261426e-05
3326,-6.039171516895264e-05
3327,-0.00022500399192795117
3328,-0.00010186830796301373
3329,0.00010473726540803895
3330,-5.503538418561227e-05
3331,3.695279676467165e-05
3332,-9.128073016181544e-05
3333,-6.828420581296065e-05
3334,0.00015094896564260118
3335,1.7227620352059513e-05
3336,-6.421996429562581e-05
3337,8.720826171338527e-06
3338,-8.881542868912226e-05
3339,2.0094413775950407e-05
3340,4.99848071485757e-06
3341,-8.687313888221926e-05
3342,0.0001816890553571271
3343,7.861576704308364e-05
3344,-9.469960182905169e-05
3345,-7.469646520912599e-05
3346,-0.00015451738387346203
3347,1.5267183259129407e-05
3348,1.795141845941538e-05
3349,-7.32558022253212e-05
3350,-7.371255243197046e-05
3351,1.2427235487848498e-05
3352,-0.00010643244842067337
3353,-0.00014832714796066197
3354,-0.00012131152367219326
3355,-8.165524229407272e-05
3356,-0.00010095219509676096
3357,-9.733649995177954e-05
3358,-8.840774698182901e-05
3359,-0.0001998612038791181
3360,3.3351137023419066e-05
3361,-0.00021213396713137584
3362,1.8241906445473426e-05
3363,6.551816612482107e-05
3364,2.8861718624830243e-05
3365,-0.00012254894562065575
3366,-3.6924058571458146e-06
3367,0.00013886933019384762
3368,-0.00022644802983850195
3369,-7.360293976962546e-05
3370,-0.00023341494854539472
3371,-4.251975519582612e-05
3372,-6.379025243222684e-05
3373,-5.163799682632102e-05
3374,-3.7732409313320887e-06
3375,-4.964893665164694e-05
3376,-1.4610786922275853e-06
3377,-0.00023295781239867237
3378,-4.562642304226725e-05
3379,-0.000209352965932339
3380,-8.585147624835376e-05
3381,-7.391014229506212e-05
3382,-0.00016999841900542344
3383,0.00010694195237010723
3384,3.0223651789128463e-06
3385,1.3756995089352092e-06
3386,-0.00023578460365533753
3387,-7.984146252274502e-05
3388,-0.0001571643745526664
3389,-0.00024745111847296287
3390,0.0001441892459988589
3391,2.825943753123265e-06
3392,-5.243640374392252e-05
3393,-6.92507581785319e-05
3394,-0.0001497066974639887
3395,-0.00029832942858338163
3396,-3.781256247311802e-05
3397,-1.9920972175895857e-06
3398,-4.983183927834041e-06
3399,0.00016276059597730648
3400,-5.562771847471578e-05
3401,-3.598351972177627e-05
3402,0.00016600988265126897
3403,-9.571655606850926e-05
3404,-0.00022642395496368285
3405,-0.00011765361027792061
3406,-0.0002051476768217973
3407,1.720129847526549e-05
3408,-0.00011137234969064564
3409,0.000169308965094387
3410,-2.4887190200388345e-05
3411,0.00014029110893607098
3412,1.8215747084468366e-05
3413,-8.649517474696049e-05
3414,2.25641410797836e-06
3415,-0.00019104529935866555
3416,-7.606169749051324e-05
3417,0.00012030188869684867
3418,6.797372661530958e-05
3419,-0.00026328516686334973
3420,5.4632197134196924e-06
3421,0.00014337603738531464
3422,-0.00014019580818712713
3423,-5.340769514441507e-06
3424,-6.407784391194525e-06
3425,4.26392722874879e-06
3426,-4.7468223422765674e-05
3427,3.0567774549126664e-06
3428,0.0001686862733215086
3429,-0.00010226228814572063
3430,0.00010746211167424839
3431,-0.0001050296534784133
3432,3.2393947336822594e-05
3433,-0.00011618623770773426
3434,-0.00012056557554751576
3435,-0.00018206325098872202
3436,5.231951735913736e-06
3437,-4.949131030589337e-05
3438,-6.821413403376923e-05
3439,-8.045405661687224e-05
3440,4.245893098413948e-06
3441,-0.00014230020213872212
3442,2.4286279641091737e-05
3443,-2.081037592142811e-06
3444,-5.131043680012253e-06
3445,3.323279516771433e-05
3446,-0.00022270446792244832
3447,-0.00025807003378868165
3448,-8.08412048965691e-05
3449,1.7823854926973394e-05
3450,-5.170976705849167e-05
3451,1.035937378183e-05
3452,0.0001464775465428823
3453,-5.66375600174069e-06
3454,-9.141345284879164e-05
3455,-5.2022446505725356e-05
3456,-0.0002440952878445385
3457,-3.737949151545762e-05
3458,7.65719506889581e-06
3459,0.00011037578051909779
3460,2.4395610578358062e-05
3461,-8.277844740077821e-05
3462,-7.51650702208279e-05
3463,5.7282364554703284e-05
3464,8.980196528136732e-06
3465,-6.979688620194766e-05
3466,-9.226461211219413e-05
3467,-1.6490657813846884e-06
3468,6.536456570029368e-06
3469,3.286588005721576e-06
3470,0.0001699319195933636
3471,-4.8115536570548866e-05
3472,-7.432007240131503e-05
3473,-3.0137779843062095e-05
3474,1.3020611554384215e-05
3475,-0.00014915179684758144
3476,-0.0001078208183869719
3477,-5.098346695303905e-05
3478,-0.00018966872831806432
3479,-0.0002404993649572127
3480,-9.006546642631318e-05
3481,1.7449700087308832e-05
3482,-9.424206623807527e-05
3483,6.092800293117781e-06
3484,-8.009250378236148e-05
3485,1.2429905589669945e-05
3486,-5.2192794997244845e-05
3487,2.3118313215672875e-05
3488,-0.00010231223227456199
3489,-0.00012467796225100797
3490,2.1394841372966675e-05
3491,-4.348062220960842e-05
3492,1.749561075121169e-05
3493,-2.4411450512707127e-05
3494,-0.00015740876272320693
3495,-0.00019693872015923215
3496,1.1134108435362601e-05
3497,-9.490242069587079e-05
3498,-0.0002445202415809031
3499,-0.0001250546380877495
3500,-0.00015853832233697081
3501,6.612658873200372e-06
3502,-6.89666805788872e-05
3503,-6.296620033681371e-05
3504,2.1160256117582148e-06
3505,0.00013655224163085223
3506,2.1390510909259262e-05
3507,1.4175961725413892e-06
3508,-9.42878523841498e-05
3509,9.403607305139293e-05
3510,-0.0001070110855624079
3511,-8.529331553727349e-05
3512,1.7102598212659343e-05
3513,0.0001414818870835002
3514,1.4669447205960758e-05
3515,-8.268861500546312e-05
3516,2.604749705642435e-06
3517,-1.0957644321024373e-05
3518,0.00012770700128748893
3519,3.671805402264005e-05
3520,1.3520690612494986e-05
3521,1.61512224003672e-05
3522,-9.195319171994902e-05
3523,1.2733729835599638e-05
3524,1.2714771647006193e-05
3525,-9.178948570042843e-05
3526,8.99310685694214e-05
3527,-6.071535591036095e-06
3528,1.75115622580051e-05
3529,-2.0382536575198076e-06
3530,1.1479693930596077e-05
3531,2.474456978961823e-05
3532,-3.217344572767609e-05
3533,0.00013676301073282883
3534,-7.54205698147417e-05
3535,0.00012069289330393035
3536,-4.713257160037748e-05
3537,-0.0002666627495549611
3538,0.00010571387698873877
3539,1.240758290514346e-05
3540,-8.562966315075714e-05
3541,-0.0002262836609967041
3542,1.279245596379042e-05
3543,-8.582238201051936e-05
3544,5.4848408326505885e-06
3545,0.0001772162294946605
3546,8.81175342947246e-06
3547,-0.00010525048077106458
3548,-7.895498964935523e-05
3549,4.0664353501051337e-05
3550,-1.0822480171918844e-05
3551,-8.644489254802417e-05
3552,-0.0002728873154148447
3553,-6.142605477944002e-05
3554,-7.748269522562636e-05
3555,2.0551289152353862e-05
3556,-1.868165452033281e-05
3557,-8.650326468050457e-05
3558,-7.694506524130692e-05
3559,-0.0002627272127196189
3560,-6.27007802948355e-05
3561,-0.00015158777367323606
3562,-1.840369692072263e-05
3563,-5.677170371636746e-05
3564,6.876237876713243e-06
3565,4.418086614459756e-05
3566,2.9748472850769577e-05
3567,3.1321129202842687e-05
3568,8.338696891441934e-05
3569,-4.3920060060918085e-05
3570,8.29085689038037e-05
3571,1.1776468064636007e-05
3572,-0.00011691528456285569
3573,1.7324525583535405e-05
3574,7.30579663068057e-06
3575,-0.00026826167451217794
3576,-2.3698418866842977e-05
3577,3.459887299686658e-05
3578,2.0385487005114467e-05
3579,0.00013844569977372763
3580,9.508658424019795e-05
3581,-4.9487108364700984e-05
3582,-0.00011898823892697661
3583,-5.4765581525861965e-05
3584,2.10706656798718e-06
3585,-3.437774050980797e-05
3586,-9.262123629450743e-05
3587,-3.247783482074738e-05
3588,-0.00013513790555298242
3589,9.841583576053378e-06
3590,-0.00017205881290137737
3591,-0.0002947756225243197
3592,-0.00010605121254920859
3593,1.0466252826154156e-05
3594,-0.00023804009454324678
3595,2.618458326905953e-05
3596,-0.0002479587408713988
3597,-0.00012433260492980433
3598,-0.000217824424430727
3599,-6.550029553472967e-05
3600,2.9053165763616454e-05
3601,4.940366931259636e-06
3602,0.00012559140091761875
3603,-0.00017819516342133178
3604,-5.164103638380733e-05
3605,-4.6142345480620863e-05
3606,1.2750626169145084e-05
3607,0.00013995901867747278
